Rank;Player;Age;Nation;Position;Squad;Competition;Match_played;Minutes_played;Goals_Scored;Assist;Goals_Excluding_Penalties;Red_Cards;Goals_per_90min;Assist_per_90min;Goals&Assist_per_90min;Goals_excluding_penalties_90min
1612;Gian Marco Ferrari;31;it ITA;DF;Sassuolo;it Serie A;31;2272;1;0;1;0;0.04;0.00;0.04;0.04
824;Martin Erlic;25;hr CRO;DF;Sassuolo;it Serie A;32;2618;1;0;1;0;0.03;0.00;0.03;0.03
2588;Kristian Thorstvedt;24;no NOR;MF;Sassuolo;it Serie A;34;2397;6;1;6;0;0.23;0.04;0.26;0.23
567;Andrea Consigli;36;it ITA;GK;Sassuolo;it Serie A;35;3150;0;0;0;0;0.00;0.00;0.00;0.00
1437;Armand Lauriente;24;fr FRA;FW;Sassuolo;it Serie A;37;2908;5;4;5;0;0.15;0.12;0.28;0.15
2131;Andrea Pinamonti;24;it ITA;FW;Sassuolo;it Serie A;38;3076;11;1;9;0;0.32;0.03;0.35;0.26
359;Yassine Bounou;32;ma MAR;GK;Sevilla;es La Liga;1;90;0;0;0;0;0.00;0.00;0.00;0.00
1203;Diego Iturralde;20;es ESP;DF;Sevilla;es La Liga;1;37;0;0;0;0;0.00;0.00;0.00;0.00
580;Jesús Corona;30;mx MEX;MF,DF;Sevilla;es La Liga;2;17;0;0;0;0;0.00;0.00;0.00;0.00
959;Federico Gattoni;24;ar ARG;DF,FW;Sevilla;es La Liga;2;10;0;0;0;0;0.00;0.00;0.00;0.00
2397;Manuel Sebastián;19;es ESP;MF;Sevilla;es La Liga;4;117;0;0;0;0;0.00;0.00;0.00;0.00
2685;Alejo Véliz;19;ar ARG;FW;Sevilla;es La Liga;6;35;0;0;0;0;0.00;0.00;0.00;0.00
2684;Alejo Véliz;19;ar ARG;FW;Tottenham;eng Premier League;8;50;1;0;1;0;1.80;0.00;1.80;1.80
1609;Marcão;27;br BRA;DF;Sevilla;es La Liga;7;355;0;0;0;0;0.00;0.00;0.00;0.00
1221;Adnan Januzaj;28;be BEL;FW,MF;Sevilla;es La Liga;8;193;0;0;0;0;0.00;0.00;0.00;0.00
1246;Joan Jordán;29;es ESP;MF;Sevilla;es La Liga;8;380;0;0;0;0;0.00;0.00;0.00;0.00
1901;Tanguy Nianzou;21;fr FRA;DF;Sevilla;es La Liga;8;318;0;0;0;0;0.00;0.00;0.00;0.00
1618;Mariano;29;do DOM;FW,MF;Sevilla;es La Liga;9;244;0;0;0;0;0.00;0.00;0.00;0.00
734;Marko Dmitrović;31;rs SRB;GK;Sevilla;es La Liga;13;1170;0;0;0;0;0.00;0.00;0.00;0.00
1423;Érik Lamela;31;ar ARG;FW,MF;Sevilla;es La Liga;13;463;2;0;2;0;0.39;0.00;0.39;0.39
294;Isaac Bernal;23;es ESP;FW;Sevilla;es La Liga;14;1039;4;4;4;0;0.35;0.35;0.69;0.35
1767;Rafa Mir;26;es ESP;FW,MF;Sevilla;es La Liga;15;391;2;0;2;0;0.46;0.00;0.46;0.46
2180;Ivan Rakitić;35;hr CRO;MF;Sevilla;es La Liga;18;1425;2;1;2;0;0.13;0.06;0.19;0.13
16;Marcos Acuña;31;ar ARG;DF;Sevilla;es La Liga;21;1292;1;2;1;0;0.07;0.14;0.21;0.07
1046;Nemanja Gudelj;31;rs SRB;DF,MF;Sevilla;es La Liga;22;1742;1;1;1;0;0.05;0.05;0.10;0.05
1536;Dodi Lukebakio;25;be BEL;FW,MF;Sevilla;es La Liga;23;1125;5;1;5;0;0.40;0.08;0.48;0.40
2318;Kike Salas;21;es ESP;DF;Sevilla;es La Liga;23;1605;3;0;3;0;0.17;0.00;0.17;0.17
1932;Ørjan Nyland;32;no NOR;GK;Sevilla;es La Liga;24;2160;0;0;0;0;0.00;0.00;0.00;0.00
2490;Djibril Sow;26;ch SUI;MF;Sevilla;es La Liga;24;1460;1;1;1;0;0.06;0.06;0.12;0.06
2339;Juanlu Sánchez;19;es ESP;DF;Sevilla;es La Liga;26;1181;0;2;0;0;0.00;0.15;0.15;0.00
2614;Óliver Torres;28;es ESP;MF;Sevilla;es La Liga;27;1616;0;1;0;0;0.00;0.06;0.06;0.00
178;Loïc Bade;23;fr FRA;DF;Sevilla;es La Liga;28;2277;0;1;0;1;0.00;0.04;0.04;0.00
2187;Sergio Ramos;37;es ESP;DF;Sevilla;es La Liga;28;2517;3;0;3;1;0.11;0.00;0.11;0.11
2487;Boubakary Soumaré;24;fr FRA;MF;Sevilla;es La Liga;28;2286;0;1;0;0;0.00;0.04;0.04;0.00
1872;Jesús Navas;37;es ESP;DF;Sevilla;es La Liga;29;2003;0;2;0;1;0.00;0.09;0.09;0.00
2528;Suso;29;es ESP;MF,FW;Sevilla;es La Liga;29;1517;1;4;1;1;0.06;0.24;0.30;0.06
2068;Adrià Pedrosa;25;es ESP;DF;Sevilla;es La Liga;31;1753;1;4;1;0;0.05;0.21;0.26;0.05
819;Youssef En-Nesyri;26;ma MAR;FW;Sevilla;es La Liga;33;2570;16;2;15;0;0.56;0.07;0.63;0.53
1944;Lucas Ocampos;29;ar ARG;FW,MF;Sevilla;es La Liga;35;2871;4;3;3;0;0.13;0.09;0.22;0.09
620;Sam Curtis;17;ie IRL;DF;Sheffield Utd;eng Premier League;1;28;0;0;0;0;0.00;0.00;0.00;0.00
1227;Daniel Jebbison;19;eng ENG;FW;Sheffield Utd;eng Premier League;1;21;0;0;0;0;0.00;0.00;0.00;0.00
1978;Ryan One;17;sct SCO;FW;Sheffield Utd;eng Premier League;1;8;0;0;0;0;0.00;0.00;0.00;0.00
2062;Sydie Peck;18;eng ENG;MF;Sheffield Utd;eng Premier League;1;10;0;0;0;0;0.00;0.00;0.00;0.00
1085;Antwoine Hackford;19;eng ENG;FW;Sheffield Utd;eng Premier League;2;13;0;0;0;0;0.00;0.00;0.00;0.00
884;John Fleck;31;sct SCO;MF,DF;Sheffield Utd;eng Premier League;4;92;0;0;0;0;0.00;0.00;0.00;0.00
1917;Rhys Norrington-Davies;24;wls WAL;DF;Sheffield Utd;eng Premier League;5;110;0;0;0;0;0.00;0.00;0.00;0.00
798;John Egan;30;ie IRL;DF;Sheffield Utd;eng Premier League;6;482;0;0;0;0;0.00;0.00;0.00;0.00
231;Chris Basham;35;eng ENG;DF,MF;Sheffield Utd;eng Premier League;8;321;0;0;0;0;0.00;0.00;0.00;0.00
652;Tom Davies;25;eng ENG;MF;Sheffield Utd;eng Premier League;9;221;0;0;0;0;0.00;0.00;0.00;0.00
1030;Ivo Grbić;27;hr CRO;GK;Sheffield Utd;eng Premier League;9;771;0;0;0;0;0.00;0.00;0.00;0.00
1151;Mason Holgate;26;eng ENG;DF;Sheffield Utd;eng Premier League;10;710;0;0;0;1;0.00;0.00;0.00;0.00
1524;Max Lowe;26;eng ENG;DF,MF;Sheffield Utd;eng Premier League;10;503;0;0;0;0;0.00;0.00;0.00;0.00
1432;Yasser Larouci;22;dz ALG;DF;Sheffield Utd;eng Premier League;11;531;0;0;0;0;0.00;0.00;0.00;0.00
127;Oliver Arblaster;19;eng ENG;MF;Sheffield Utd;eng Premier League;12;943;0;0;0;0;0.00;0.00;0.00;0.00
2585;Luke Thomas;22;eng ENG;DF;Sheffield Utd;eng Premier League;12;917;0;0;0;0;0.00;0.00;0.00;0.00
197;George Baldock;30;gr GRE;DF;Sheffield Utd;eng Premier League;13;969;0;1;0;0;0.00;0.09;0.09;0.00
387;Rhian Brewster;23;eng ENG;FW,MF;Sheffield Utd;eng Premier League;13;346;0;0;0;1;0.00;0.00;0.00;0.00
383;Ben Brereton;24;cl CHI;FW,MF;Sheffield Utd;eng Premier League;14;1105;6;1;5;0;0.49;0.08;0.57;0.41
384;Ben Brereton;24;cl CHI;FW,MF;Villarreal;es La Liga;14;270;0;0;0;0;0.00;0.00;0.00;0.00
273;Anis Ben Slimane;22;tn TUN;MF;Sheffield Utd;eng Premier League;15;419;0;0;0;0;0.00;0.00;0.00;0.00
392;Andre Brooks;19;eng ENG;MF,DF;Sheffield Utd;eng Premier League;20;938;0;0;0;0;0.00;0.00;0.00;0.00
1702;Oliver McBurnie;27;sct SCO;FW;Sheffield Utd;eng Premier League;21;1280;6;3;4;2;0.42;0.21;0.63;0.28
2002;William Osula;19;dk DEN;FW;Sheffield Utd;eng Premier League;21;786;0;0;0;0;0.00;0.00;0.00;0.00
1997;Ben Osborn;28;eng ENG;DF,MF;Sheffield Utd;eng Premier League;24;1367;0;2;0;0;0.00;0.13;0.13;0.00
1918;Oliver Norwood;32;nir NIR;MF;Sheffield Utd;eng Premier League;27;1440;1;0;0;0;0.06;0.00;0.06;0.00
888;Wes Foderingham;32;eng ENG;GK;Sheffield Utd;eng Premier League;30;2649;0;0;0;0;0.00;0.00;0.00;0.00
42;Anel Ahmedhodžić;24;ba BIH;DF;Sheffield Utd;eng Premier League;31;2649;2;0;2;1;0.07;0.00;0.07;0.07
2642;Auston Trusty;24;us USA;DF;Sheffield Utd;eng Premier League;32;2572;0;0;0;0;0.00;0.00;0.00;0.00
330;Jayden Bogle;23;eng ENG;DF;Sheffield Utd;eng Premier League;34;2788;3;0;3;0;0.10;0.00;0.10;0.10
2248;Jack Robinson;29;eng ENG;DF;Sheffield Utd;eng Premier League;34;2885;1;1;1;0;0.03;0.03;0.06;0.03
1095;Gustavo Hamer;26;nl NED;MF;Sheffield Utd;eng Premier League;36;2910;4;6;4;0;0.12;0.19;0.31;0.12
2489;Vinicius Souza;24;br BRA;MF;Sheffield Utd;eng Premier League;36;2668;1;0;1;0;0.03;0.00;0.03;0.03
2009;Patrick Ouotro;17;ci CIV;FW;Strasbourg;fr Ligue 1;1;8;0;0;0;0;0.00;0.00;0.00;0.00
230;Steven Baseya;18;fr FRA;DF;Strasbourg;fr Ligue 1;2;6;0;0;0;0;0.00;0.00;0.00;0.00
244;Mohamed Bechikh;18;fr FRA;FW,MF;Strasbourg;fr Ligue 1;2;14;0;0;0;0;0.00;0.00;0.00;0.00
264;Jean-Ricner Bellegarde;25;fr FRA;MF,FW;Strasbourg;fr Ligue 1;3;269;2;2;2;0;0.67;0.67;1.34;0.67
263;Jean-Ricner Bellegarde;25;fr FRA;MF,FW;Wolves;eng Premier League;22;958;2;1;2;1;0.19;0.09;0.28;0.19
2156;Sanjin Prcić;29;ba BIH;MF;Strasbourg;fr Ligue 1;3;88;0;0;0;0;0.00;0.00;0.00;0.00
2464;Eduard Sobol;28;ua UKR;DF;Strasbourg;fr Ligue 1;3;25;0;0;0;0;0.00;0.00;0.00;0.00
1933;Rabby Nzingoula;17;cg CGO;MF,FW;Strasbourg;fr Ligue 1;6;133;0;1;0;0;0.00;0.68;0.68;0.00
72;Aboubacar Ali;17;fr FRA;MF,FW;Strasbourg;fr Ligue 1;9;130;0;1;0;0;0.00;0.69;0.69;0.00
2491;Saidou Sow;21;gn GUI;DF;Strasbourg;fr Ligue 1;10;719;0;1;0;0;0.00;0.13;0.13;0.00
1931;Gerzino Nyamsi;26;fr FRA;DF;Strasbourg;fr Ligue 1;13;1092;0;0;0;0;0.00;0.00;0.00;0.00
2396;Jérémy Sebas;20;mq MTQ;FW,MF;Strasbourg;fr Ligue 1;14;399;2;0;2;0;0.45;0.00;0.45;0.45
261;Alaa Bellaarouch;21;ma MAR;GK;Strasbourg;fr Ligue 1;15;1350;0;0;0;0;0.00;0.00;0.00;0.00
1815;Lebo Mothiba;27;za RSA;FW;Strasbourg;fr Ligue 1;15;617;3;0;3;0;0.44;0.00;0.44;0.44
673;Jessy Deminguet;25;fr FRA;MF,FW;Strasbourg;fr Ligue 1;18;690;0;0;0;0;0.00;0.00;0.00;0.00
1788;Dion Moise Sahi;21;ci CIV;MF,FW;Strasbourg;fr Ligue 1;18;628;3;1;3;0;0.43;0.14;0.57;0.43
344;Ângelo Borges;18;br BRA;FW,MF;Strasbourg;fr Ligue 1;21;1094;0;3;0;0;0.00;0.25;0.25;0.00
764;Ismaël Doukouré;20;fr FRA;MF,DF;Strasbourg;fr Ligue 1;22;1656;0;0;0;0;0.00;0.00;0.00;0.00
1854;Junior Mwanga;20;fr FRA;MF,FW;Strasbourg;fr Ligue 1;22;1450;1;1;1;0;0.06;0.06;0.12;0.06
2534;Abakar Sylla;20;ci CIV;DF;Strasbourg;fr Ligue 1;22;1792;2;0;2;0;0.10;0.00;0.10;0.10
666;Thomas Delaine;31;fr FRA;DF,MF;Strasbourg;fr Ligue 1;27;2044;1;1;1;0;0.04;0.04;0.09;0.04
936;Kévin Gameiro;36;fr FRA;FW,MF;Strasbourg;fr Ligue 1;27;1346;4;2;2;0;0.27;0.13;0.40;0.13
2447;Ibrahima Sissoko;25;ml MLI;MF;Strasbourg;fr Ligue 1;27;1642;0;1;0;0;0.00;0.05;0.05;0.00
817;Emanuel Emegha;20;nl NED;FW;Strasbourg;fr Ligue 1;28;2078;8;1;8;0;0.35;0.04;0.39;0.35
193;Dilane Bakwa;20;fr FRA;FW,MF;Strasbourg;fr Ligue 1;31;2177;3;6;3;1;0.12;0.25;0.37;0.12
701;Habib Diarra;19;sn SEN;MF,FW;Strasbourg;fr Ligue 1;31;2305;3;1;2;0;0.12;0.04;0.16;0.08
2104;Lucas Perrin;24;fr FRA;DF;Strasbourg;fr Ligue 1;31;2723;0;1;0;0;0.00;0.03;0.03;0.00
1061;Frederic Guilbert;28;fr FRA;DF,MF;Strasbourg;fr Ligue 1;32;2490;2;0;2;0;0.07;0.00;0.07;0.07
2411;Marvin Senaya;22;tg TOG;DF,MF;Strasbourg;fr Ligue 1;32;2138;1;1;1;1;0.04;0.04;0.08;0.04
683;Samuele Di Benedetto;18;de GER;MF;Stuttgart;de Bundesliga;1;7;0;0;0;0;0.00;0.00;0.00;0.00
1099;Genki Haraguchi;32;jp JPN;MF;Stuttgart;de Bundesliga;2;27;0;0;0;0;0.00;0.00;0.00;0.00
2481;Borna Sosa;25;hr CRO;FW,DF;Stuttgart;de Bundesliga;2;46;0;0;0;0;0.00;0.00;0.00;0.00
2177;Luca Raimund;18;de GER;FW,MF;Stuttgart;de Bundesliga;3;30;0;0;0;0;0.00;0.00;0.00;0.00
378;Fabian Bredlow;28;de GER;GK;Stuttgart;de Bundesliga;4;360;0;0;0;0;0.00;0.00;0.00;0.00
800;Lilian Egloff;20;de GER;MF,DF;Stuttgart;de Bundesliga;5;106;0;0;0;0;0.00;0.00;0.00;0.00
1655;Roberto Massimo;22;de GER;FW,DF;Stuttgart;de Bundesliga;5;84;0;0;0;0;0.00;0.00;0.00;0.00
1757;Jovan Milošević;18;rs SRB;FW,MF;Stuttgart;de Bundesliga;5;28;0;0;0;0;0.00;0.00;0.00;0.00
2507;Leonidas Stergiou;21;ch SUI;DF;Stuttgart;de Bundesliga;15;594;1;0;1;0;0.15;0.00;0.15;0.15
2663;Josha Vagnoman;22;de GER;DF;Stuttgart;de Bundesliga;18;1183;2;2;2;0;0.15;0.15;0.30;0.15
2806;Dan-Axel Zagadou;24;fr FRA;DF;Stuttgart;de Bundesliga;19;1453;1;0;1;0;0.06;0.00;0.06;0.06
2283;Anthony Rouault;22;fr FRA;DF;Stuttgart;de Bundesliga;22;1010;0;2;0;0;0.00;0.18;0.18;0.00
2506;Pascal Stenzel;27;de GER;DF;Stuttgart;de Bundesliga;23;1064;0;5;0;1;0.00;0.42;0.42;0.00
1201;Hiroki Ito;24;jp JPN;DF;Stuttgart;de Bundesliga;26;2228;0;2;0;0;0.00;0.08;0.08;0.00
2784;Jeong Woo-yeong;23;kr KOR;MF,FW;Stuttgart;de Bundesliga;26;633;2;3;2;0;0.28;0.43;0.71;0.28
1310;Silas Katompa;24;cd COD;FW,MF;Stuttgart;de Bundesliga;27;900;5;2;5;0;0.50;0.20;0.70;0.50
1064;Serhou Guirassy;27;gn GUI;FW;Stuttgart;de Bundesliga;28;2208;28;3;24;0;1.14;0.12;1.26;0.98
1922;Alexander Nübel;26;de GER;GK;Stuttgart;de Bundesliga;30;2700;0;0;0;0;0.00;0.00;0.00;0.00
2658;Deniz Undav;27;de GER;FW,MF;Stuttgart;de Bundesliga;30;2089;18;10;18;0;0.78;0.43;1.21;0.78
1755;Enzo Millot;21;fr FRA;MF,FW;Stuttgart;de Bundesliga;31;2241;5;4;4;0;0.20;0.16;0.36;0.16
1780;Maximilian Mittelstädt;26;de GER;DF;Stuttgart;de Bundesliga;31;2103;2;4;2;0;0.09;0.17;0.26;0.09
116;Waldemar Anton;27;de GER;DF;Stuttgart;de Bundesliga;33;2886;0;3;0;0;0.00;0.09;0.09;0.00
1302;Atakan Karazor;26;de GER;MF;Stuttgart;de Bundesliga;33;2623;0;4;0;0;0.00;0.14;0.14;0.00
916;Chris Führich;25;de GER;FW,MF;Stuttgart;de Bundesliga;34;2567;8;7;8;0;0.28;0.25;0.53;0.28
1474;Jamie Leweling;22;de GER;FW,MF;Stuttgart;de Bundesliga;34;1523;4;4;4;0;0.24;0.24;0.47;0.24
669;Alessandro Dellavalle;19;it ITA;DF;Torino;it Serie A;1;15;0;0;0;0;0.00;0.00;0.00;0.00
2691;Simone Verdi;31;it ITA;FW;Torino;it Serie A;1;4;0;0;0;0;0.00;0.00;0.00;0.00
966;Luca Gemello;23;it ITA;GK;Torino;it Serie A;2;180;0;0;0;0;0.00;0.00;0.00;0.00
2369;Zanos Savva;17;cy CYP;DF,MF;Torino;it Serie A;2;28;1;0;1;0;3.21;0.00;3.21;3.21
2477;Brandon Soppy;21;fr FRA;DF;Torino;it Serie A;5;178;0;0;0;0;0.00;0.00;0.00;0.00
2836;David Zima;22;cz CZE;DF;Torino;it Serie A;5;91;0;0;0;0;0.00;0.00;0.00;0.00
1955;David Okereke;25;ng NGA;FW,MF;Torino;it Serie A;9;252;0;0;0;0;0.00;0.00;0.00;0.00
2391;Perr Schuurs;23;nl NED;DF;Torino;it Serie A;9;770;1;0;1;0;0.12;0.00;0.12;0.12
2370;Saba Sazonov;21;ge GEO;DF;Torino;it Serie A;12;356;0;0;0;0;0.00;0.00;0.00;0.00
732;Koffi Djidji;30;ci CIV;DF;Torino;it Serie A;13;759;0;0;0;0;0.00;0.00;0.00;0.00
982;Gvidas Gineitis;19;lt LTU;MF;Torino;it Serie A;14;538;0;0;0;0;0.00;0.00;0.00;0.00
1652;Adam Masina;29;ma MAR;DF;Torino;it Serie A;16;1024;0;0;0;0;0.00;0.00;0.00;0.00
1651;Adam Masina;29;ma MAR;DF;Udinese;it Serie A;4;64;0;0;0;0;0.00;0.00;0.00;0.00
2072;Pietro Pellegri;22;it ITA;FW;Torino;it Serie A;24;756;1;1;1;0;0.12;0.12;0.24;0.12
1482;Karol Linetty;28;pl POL;MF;Torino;it Serie A;28;1858;0;0;0;0;0.00;0.00;0.00;0.00
2730;Mërgim Vojvoda;28;xk KVX;DF;Torino;it Serie A;28;1379;0;3;0;0;0.00;0.20;0.20;0.00
406;Alessandro Buongiorno;24;it ITA;DF;Torino;it Serie A;29;2527;3;0;3;0;0.11;0.00;0.11;0.11
2549;Adrien Tameze;29;cm CMR;DF,MF;Torino;it Serie A;29;2146;0;2;0;1;0.00;0.08;0.08;0.00
1184;Ivan Ilić;22;rs SRB;MF;Torino;it Serie A;31;2098;3;2;3;0;0.13;0.09;0.21;0.13
2225;Samuele Ricci;21;it ITA;MF;Torino;it Serie A;32;2395;1;2;1;1;0.04;0.08;0.11;0.04
2726;Nikola Vlašić;25;hr CRO;MF,FW;Torino;it Serie A;33;2608;3;2;3;0;0.10;0.07;0.17;0.10
1440;Valentino Lazaro;27;at AUT;DF,MF;Torino;it Serie A;35;1994;0;4;0;0;0.00;0.18;0.18;0.00
2261;Ricardo Rodríguez;30;ch SUI;DF;Torino;it Serie A;35;2772;1;2;1;0;0.03;0.06;0.10;0.03
2332;Antonio Sanabria;27;py PAR;FW,MF;Torino;it Serie A;35;2133;5;0;3;0;0.21;0.00;0.21;0.13
1752;Vanja Milinković-Savić;26;rs SRB;GK;Torino;it Serie A;36;3240;0;0;0;0;0.00;0.00;0.00;0.00
262;Raoul Bellanova;23;it ITA;DF;Torino;it Serie A;37;3046;1;7;1;0;0.03;0.21;0.24;0.03
2338;Davinson Sánchez;27;co COL;DF;Tottenham;eng Premier League;1;77;0;0;0;0;0.00;0.00;0.00;0.00
1800;Mikey Moore;15;eng ENG;MF;Tottenham;eng Premier League;2;4;0;0;0;0;0.00;0.00;0.00;0.00
751;Jamie Donley;18;eng ENG;FW;Tottenham;eng Premier League;3;3;0;0;0;0;0.00;0.00;0.00;0.00
2374;Dane Scarlett;19;eng ENG;FW;Tottenham;eng Premier League;4;22;0;0;0;0;0.00;0.00;0.00;0.00
2102;Ivan Perišić;34;hr CRO;FW;Tottenham;eng Premier League;5;103;0;1;0;0;0.00;0.87;0.87;0.00
2474;Manor Solomon;24;il ISR;FW;Tottenham;eng Premier League;5;199;0;2;0;0;0.00;0.90;0.90;0.00
976;Bryan Gil;22;es ESP;FW,MF;Tottenham;eng Premier League;11;209;0;0;0;0;0.00;0.00;0.00;0.00
651;Ben Davies;30;wls WAL;DF;Tottenham;eng Premier League;17;1090;1;0;1;0;0.08;0.00;0.08;0.08
2452;Oliver Skipp;22;eng ENG;MF,DF;Tottenham;eng Premier League;21;707;0;0;0;0;0.00;0.00;0.00;0.00
818;Emerson;24;br BRA;DF;Tottenham;eng Premier League;22;1161;1;0;1;0;0.08;0.00;0.08;0.08
1494;Giovani Lo Celso;27;ar ARG;MF;Tottenham;eng Premier League;22;506;2;2;2;0;0.36;0.36;0.71;0.36
281;Rodrigo Bentancur;26;uy URU;MF;Tottenham;eng Premier League;23;1005;1;1;1;0;0.09;0.09;0.18;0.09
2688;Micky van de Ven;22;nl NED;DF;Tottenham;eng Premier League;27;2339;3;0;3;0;0.12;0.00;0.12;0.12
314;Yves Bissouma;26;ml MLI;MF;Tottenham;eng Premier League;28;2068;0;0;0;2;0.00;0.00;0.00;0.00
1553;James Maddison;26;eng ENG;MF;Tottenham;eng Premier League;28;2135;4;9;4;0;0.17;0.38;0.55;0.17
2229;Richarlison;26;br BRA;FW;Tottenham;eng Premier League;28;1491;11;4;11;0;0.66;0.24;0.91;0.66
2649;Destiny Udogie;20;it ITA;DF;Tottenham;eng Premier League;28;2391;2;3;2;1;0.08;0.11;0.19;0.08
2270;Cristian Romero;25;ar ARG;DF;Tottenham;eng Premier League;33;2790;5;0;5;1;0.16;0.00;0.16;0.16
1658;Pape Matar Sarr;20;sn SEN;MF;Tottenham;eng Premier League;34;2069;3;3;3;0;0.13;0.13;0.26;0.13
1139;Son Heung-min;31;kr KOR;FW;Tottenham;eng Premier League;35;2934;17;10;15;0;0.52;0.31;0.83;0.46
2146;Pedro Porro;23;es ESP;DF;Tottenham;eng Premier League;35;3089;3;7;3;0;0.09;0.20;0.29;0.09
1172;Pierre Højbjerg;27;dk DEN;MF;Tottenham;eng Premier League;36;1311;0;0;0;0;0.00;0.00;0.00;0.00
1399;Dejan Kulusevski;23;se SWE;FW,MF;Tottenham;eng Premier League;36;2762;8;3;8;0;0.26;0.10;0.36;0.26
2696;Guglielmo Vicario;26;it ITA;GK;Tottenham;eng Premier League;38;3420;0;0;0;0;0.00;0.00;0.00;0.00
209;Mamady Bangré;22;bf BFA;FW,MF;Toulouse;fr Ligue 1;8;101;0;1;0;0;0.00;0.89;0.89;0.00
1317;Kévin Keben Biakolo;19;cm CMR;DF;Toulouse;fr Ligue 1;8;521;0;0;0;0;0.00;0.00;0.00;0.00
2457;Naatan Skyttä;21;fi FIN;MF,FW;Toulouse;fr Ligue 1;8;120;0;0;0;0;0.00;0.00;0.00;0.00
968;Denis Genreau;24;au AUS;MF,FW;Toulouse;fr Ligue 1;9;464;0;0;0;0;0.00;0.00;0.00;0.00
543;Ibrahim Cissoko;20;nl NED;FW,MF;Toulouse;fr Ligue 1;11;241;1;1;1;0;0.37;0.37;0.75;0.37
176;Shavy Babicka;23;ga GAB;FW,MF;Toulouse;fr Ligue 1;12;373;1;0;1;0;0.24;0.00;0.24;0.24
11;Zakaria Aboukhlal;23;ma MAR;MF,FW;Toulouse;fr Ligue 1;13;754;3;0;2;0;0.36;0.00;0.36;0.24
252;Yanis Begraoui;22;ma MAR;FW,MF;Toulouse;fr Ligue 1;14;300;0;0;0;0;0.00;0.00;0.00;0.00
962;Yann Gboho;22;fr FRA;MF,FW;Toulouse;fr Ligue 1;16;1193;3;2;3;0;0.23;0.15;0.38;0.23
964;Gelabert;22;es ESP;MF,FW;Toulouse;fr Ligue 1;16;754;1;2;1;0;0.12;0.24;0.36;0.12
1676;Christian Mawissa;18;fr FRA;DF;Toulouse;fr Ligue 1;17;1118;2;0;2;0;0.16;0.00;0.16;0.16
702;Moussa Diarra;22;ml MLI;DF;Toulouse;fr Ligue 1;22;1397;1;2;1;0;0.06;0.13;0.19;0.06
2386;Niklas Schmidt;25;de GER;MF;Toulouse;fr Ligue 1;22;1269;1;1;1;0;0.07;0.07;0.14;0.07
680;Mikkel Desler;28;dk DEN;DF;Toulouse;fr Ligue 1;24;1544;0;1;0;0;0.00;0.06;0.06;0.00
1291;Waren Kamanzi;22;no NOR;DF,FW;Toulouse;fr Ligue 1;24;1187;0;3;0;0;0.00;0.23;0.23;0.00
789;Aron Dønnum;25;no NOR;FW,MF;Toulouse;fr Ligue 1;27;1595;0;1;0;0;0.00;0.06;0.06;0.00
1563;Frank Magri;23;cm CMR;FW,MF;Toulouse;fr Ligue 1;29;1438;5;2;5;0;0.31;0.13;0.44;0.31
2425;Vincent Sierro;27;ch SUI;MF;Toulouse;fr Ligue 1;30;2261;6;2;2;0;0.24;0.08;0.32;0.08
589;Logan Costa;22;cv CPV;DF;Toulouse;fr Ligue 1;31;2650;1;1;1;0;0.03;0.03;0.07;0.03
2523;Gabriel Suazo;25;cl CHI;DF;Toulouse;fr Ligue 1;31;2357;0;4;0;0;0.00;0.15;0.15;0.00
485;Cristian Cásseres Jr.;23;ve VEN;MF;Toulouse;fr Ligue 1;32;1946;1;3;1;0;0.05;0.14;0.18;0.05
629;Thijs Dallinga;22;nl NED;FW;Toulouse;fr Ligue 1;33;2510;14;2;13;0;0.50;0.07;0.57;0.47
1903;Rasmus Nicolaisen;26;dk DEN;DF;Toulouse;fr Ligue 1;33;2925;2;0;2;1;0.06;0.00;0.06;0.06
2216;Guillaume Restes;18;fr FRA;GK;Toulouse;fr Ligue 1;34;3060;0;0;0;0;0.00;0.00;0.00;0.00
50;Marley Aké;22;fr FRA;FW;Udinese;it Serie A;1;10;0;0;0;0;0.00;0.00;0.00;0.00
793;Enzo Ebosse;24;cm CMR;DF;Udinese;it Serie A;1;8;0;0;0;0;0.00;0.00;0.00;0.00
1055;Axel Guessand;18;fr FRA;DF;Udinese;it Serie A;1;45;0;0;0;0;0.00;0.00;0.00;0.00
2020;Simone Pafundi;17;it ITA;MF;Udinese;it Serie A;1;8;0;0;0;0;0.00;0.00;0.00;0.00
2409;Vivaldo Semedo;18;pt POR;FW;Udinese;it Serie A;1;12;0;0;0;0;0.00;0.00;0.00;0.00
2596;Antonio Tikvić;19;hr CRO;DF;Udinese;it Serie A;1;1;0;0;0;0;0.00;0.00;0.00;0.00
2166;Domingos Quina;23;pt POR;MF;Udinese;it Serie A;2;13;0;0;0;0;0.00;0.00;0.00;0.00
973;Lautaro Gianetti;29;ar ARG;DF;Udinese;it Serie A;7;630;1;0;1;0;0.14;0.00;0.14;0.14
382;Brenner;23;br BRA;MF,FW;Udinese;it Serie A;8;189;0;0;0;0;0.00;0.00;0.00;0.00
653;Keinan Davis;25;eng ENG;FW,MF;Udinese;it Serie A;8;186;1;0;1;0;0.48;0.00;0.48;0.48
1275;Christian Kabasele;32;be BEL;DF;Udinese;it Serie A;13;861;1;1;1;0;0.10;0.10;0.21;0.10
